A Transputer-Based Finite-Element Solver,Thomas Perdue,,Phase I,Sparta Inc,50000,,GRC
Extremely Fast RISC-Based Arithmetic Logic Units for Character String Processing,Hal Nissley,,Phase I,Accelerated Processors Inc,49998,,MSFC
Long-Life Three-Axis Satellite Attitude Sensing, ,,Phase I,Quantic Industries Inc,53090,,GSFC
Space Transportation Analysis and Intelligent Space Systems,Dan Greenwood,,Phase II,Verac Inc,473200,,JSC
Error Detection and Correction Unit with Built-in Self-Test Capability,Constantin Timoc,,Phase II,Spaceborne Inc.,499886,,JPL
Instrumented Torque Wrench Systems,George Howard,,Phase II,Anco Engineers Inc,493250,,KSC
Lightweight Mirror Structures,Robert Tuffias,,Phase II,Ultramet,493891,,GRC
An Integrated Laser Ranger and Camera System,Leonard Welsch,,Phase II,Odetics Inc,499699,,LaRC
An Expert Flight System Monitor,Alexander Long,,Phase II,Expert-Ease Systems Inc,481431,,ARC
Architectures for Dense Multi-Microprocessor Computers,Alexander Long,,Phase II,Expert-Ease Systems Inc,469000,,LaRC
Laser Velocimeter Potential in Hypersonic Flows,F. K. Owen,,Phase II,Complere Inc.,494200,,ARC
Cockpit Displays and Cueing Systems Concepts for Operation in an Extended Flight Envelope,Andrew Skow,,Phase II,Rolling Hills Research Corporation,488875,,ARC
Task-Tailored Flight Control and Flying Qualities, ,,Phase II,Systems Technology Inc.,494500,,LaRC
Diagnostics Development for the Characterization of Liquid Fuel Rocket Engine Injector Atomization,W. D. Bachalo,,Phase II,Aerometrics Inc,478581,,MSFC
Phoneme-Based Speech-Recognition System for High-Stress Moderate-Noise Environments,Dan Copsey,,Phase II,Speech Systems Inc,475470,,JSC
An Expert-System-Based Software Sizing Tool, ,,Phase II,MCR Technology Inc,487813,,JPL
Automation Tools for Demonstration of Goal-Directed and Self-Repairing Flight Control,Michael Lyons,,Phase II,Integrated Systems Inc,495233,,ARC
SETI Signal Detector,Jerome Duluk,,Phase II,Silicon Engines Inc,500000,,ARC
Textured-Oxide Cathode Substrates, ,,Phase II,Star Microwave,290000,,GRC
Advanced Object Color Identifier System,Leonard Welsch,,Phase II,Odetics Inc,499857,,SSC
Advanced Low-Cost High-Performance Optical Components for CD-ROM Applications,Daniel Ch&#039;En,,Phase II,Microwave Monolithics Inc,498911,,ARC
High-Sensitivity Particle and Gas Instrument Using the Acoustic-Wave Piezoelectric Crystal,Margo Bowers,,Phase II,Femtometrics Inc,339289,,LaRC
Short-Pulse High-Power Infrared Laser,Robert Mortensen,,Phase II,Lightwave Electronics Corp,458771,,GSFC
Distributed Finite-Element Analysis Using a Transputer Network,Thomas Perdue,,Phase II,Sparta Inc,493977,,GRC
Accelerate an Existing IBM 3084 Object Code from Fortran 77,Hal Nissley,,Phase II,Accelerated Processors Inc,439894,,MSFC
Detonation-Duct Gas Generator, ,,Phase II,Istar Inc,500000,,GRC
Measurements of Vortex Flow Fields,F. K. Owen,,Phase II,Complere Inc.,499552,,LaRC
