Thin Film Sensing Elements For Skin Friction Imaging Arrays,George Caledonia,,Phase I,Physical Sciences Inc.,69266,,LaRC
Mcp-Based Photon Counting On Chip Camera,Gerald Entine,,Phase I,Radiation Monitoring Devices Inc.,70000,,GSFC
Compact Laser Absorption Water Sensor,Fritz Bien,,Phase I,Spectral Sciences Inc.,68750,,LaRC
Self-Q-Switched Independently-Addressable Miniature Laser Arrays,Richard Gregorio,,Phase I,Spire Corporation,69862,,GSFC
Low-Cost Ultra-Thin Conformal Active Array Assemblies For Satellite Communications,Adi Guzdar,,Phase I,Foster-Miller Inc,70000,,GRC
All-Solid-State Laser Transmitter For An Airborne Ozone Lidar,Peter Moulton,,Phase II,Q-Peak Inc.,596734,,LaRC
Optical Methods for Heat Flux Measurements in Nozzles,George Caledonia,,Phase II,Physical Sciences Inc.,577245,,SSC
Large-Area Silicon-Carbide-On-Insulator Substrates For High-Temperature Electronics,Richard Gregorio,,Phase II,Spire Corporation,585336,,GRC
Ion Implanted Thin Film Phosphors for Head Mounted Field Emission Displays,Richard Gregorio,,Phase II,Spire Corporation,598915,,ARC
High Temperature Polymeric Venusian Research Balloons,Adi Guzdar,,Phase II,Foster-Miller Inc,575948,,JPL
Micron And Submicron Sized High Temperature Polymer Spheres,Adi Guzdar,,Phase II,Foster-Miller Inc,589300,,LaRC
Semi-Rigid or Rigid High Temperature Insulations Utilizing Refractory Aerogels,Kang Lee,,Phase II,Aspen Systems Inc.,596379,,ARC
MMIC For Deep Spacecraft Communications,S. Francis Paik,,Phase II,Hittite Microwave Corporation,593089,,JPL
Low-Cost Back-Up Docking Attitude and Navigation System (DANS) for Automated Docking Missions,Triveni Upadhyay,,Phase II,Mayflower Communications Co Inc,593000,,JSC
Nondestructive Characterization of Thermal Spray Coating Porosity and Thickness,Neil Goldfine,,Phase II,JENTEK Sensors Inc.,600000,,GSFC
Air Revitalization By A Novel Photocatalyst,J.R. Kittrell,,Phase II,KSE Inc,600000,,JSC
Mission Operations Virtual Data Warehouse,Bruce Cottman,,Phase II,I-Kinetics Inc,600000,,JPL
Low-Cost Low-Noise Filterless Solar-Blind Ultraviolet Detectors On Silicon-On-Insulator Structures For Hydrogen Fire Monitoring,Richard Gregorio,,Phase II,Spire Corporation,594456,,SSC
A Passive Two-Band Sensor For Sunlight Excited Chlorophyll Fluorescence,Charles Kolb,,Phase II,Aerodyne Research Inc.,586290,,SSC
A Low-Cost Passive Infrared Sensor In The Remote Detection Of Ice,Jack Carpenter,,Phase II,Visidyne Inc.,595129,,GRC
Thermosetting Plasticizers For Low-Cost Resin Transfer Molding Of High Temperature PMR Composites,Adi Guzdar,,Phase II,Foster-Miller Inc,585240,,GRC
High Power Wide Band Millimeter Wave Doublers Using Planar Varactor Arrays,Willie Day,,Phase II,Millitech Corp,582437,,JPL
Low Cost Synthesis of Paebi Polymer for High-Performance Applications,Ross Haghighat,,Phase II,Triton Systems Inc.,598969,,LaRC
Colorless Atomic Oxygen Resistant Polymers for Space Applications,Ross Highighat,,Phase II,Triton Systems Inc.,598323,,MSFC
High-Repetition-Rate Gas-Fueled Pulsed Plasma Thruster For On-Orbit Applications,Jonah Jacob,,Phase II,Science Research Laboratory Inc.,594266,,JPL
LASI: LIGHTNING AND STORM INTENSITY/WEATHER WARNING SYSTEM,RALPH MARKSON,,Phase I,Airborne Research Assoc,100000,Small Business Technology Transfer,LaRC
LASI: LIGHTNING AND STORM INTENSITY/WEATHER WARNING SYSTEM,RALPH MARKSON,,Phase II,Airborne Research Assoc,500000,Small Business Technology Transfer,LaRC
Automated Dereverberated Model Identification,Kenneth Lazarus,,Phase I,Cymer,69089,,LaRC
A New Atomic Oxygen Resistant Polymeric Film To Endure Space Environmental Effects,Ross Highighat,,Phase I,Triton Systems Inc.,69998,,MSFC
Solid-State Infrared Spectrograph,Edward Johnson,,Phase II,Sensor Development Corp,599991,,JPL
A Practical PAPA Photon Counter for High-Court Rate High-Resolution Applications,Robert Gonsalves,,Phase II,Lexitek Inc,583637,,GSFC
