Regenerative Solid-Ionomer Alkaline Membrane Fuel Cell,A.B. La Conti,,Phase I,Giner Inc.,49979,,GRC
Adaptive Materials using Magnetostrictive Actuation,David Eisenhaure,,Phase I,Satcon Technology Corp,49982,,LaRC
Real-Time Monitoring and Analysis of Thermal Spray Processes Using Machine Vision,Jon Bolstad,,Phase I,Automatix Inc,49999,,MSFC
Tunable Infrared Source for Molecular Spectroscopy Using Room-Temperature Diode Lasers,Charles Kolb,,Phase I,Aerodyne Research Inc.,50000,,JPL
Photodiode Scintillation Detector for Anti-Coincidence Shielding,Gerald Entine,,Phase I,Radiation Monitoring Devices Inc.,50000,,GSFC
Hybrid Processor for Physiological Artifact Detection,Alper Caglayan,,Phase I,Charles River Analytics Inc.,50000,,ARC
Long-Wavelength Gated Mercury-Cadmium-Telluride N+N-P Photodiodes for Heterodyne Applications,Robert Evans,,Phase I,Spire Corporation,49982,,GSFC
Quadrupole Traps for Optical Characterization of Aerosols,George Caledonia,,Phase I,Physical Sciences Inc.,48495,,LaRC
Graphite-Magnesium Metal-Matrix-Composites for Space Structural Joints with Built-In Metallic Inserts,Adi Guzdar,,Phase I,Foster-Miller Inc,50000,,MSFC
Superconducting Ultra-Precision Multi-Sensor,David Eisenhaure,,Phase II,Satcon Technology Corp,499723,,LaRC
Plug-Compatible Architecture for Integrating Heterogeneous Distributed Software Development Tools,David Innis,,Phase II,Symbiotics Inc,492021,,GSFC
Photodiode Scintillation Detector for Anti-Coincidence Shielding,Gerald Entine,,Phase II,Radiation Monitoring Devices Inc.,499715,,GSFC
High-Density Long-Life Radionuclide Voltaic Energy Source,Robert Evans,,Phase II,Spire Corporation,490764,,MSFC
Lithium Ion Batteries with Improved Carbon Anodes,A.C. Makrides,,Phase II,EIC Laboratories Inc.,489789,,JPL
Rechargeable Solid-State Battery,A.C. Makrides,,Phase II,EIC Laboratories Inc.,486997,,JSC
Subcritical Liquid Oxygen System,Adi Guzdar,,Phase II,Foster-Miller Inc,474475,,JSC
Multiple-Beam Spectroscopy for Liquid Rocket Engine Diagnostics,Jonah Jacob,,Phase II,Science Research Laboratory Inc.,499988,,GRC
Tunable Liquid-Crystal Filters for Remote Sensing Applications,P. Foukal,,Phase II,Cambridge Research & Instrumentation Inc,486282,,JPL
Hybrid Processor for Physiological Artifact Detection,Alper Caglayan,,Phase II,Charles River Analytics Inc.,750000,,ARC
Synthetic Moire-Fringe Surface Metrology,Paul Glenn,,Phase II,Bauer Assoc Inc,466835,,ARC
Laser-Based Detection of Contamination on Adhesive Bonding Surfaces,George Caledonia,,Phase II,Physical Sciences Inc.,499625,,MSFC
High-Power Wide-Band Synthesized Source for 90 Gigahertz,Willie Day,,Phase II,Millitech Corp,475950,,JPL
Framework For Distributed Scheduling Management Systems,Piedad Purtell,,Phase II,I-Kinetics Inc,499999,,JSC
Tunable Diode Lasers for Airborne Spectrometers For Atmospheric Sensing,John O&#039;Connell,,Phase II,Laser Photonics Inc Analytics Division,496066,,JPL
Liquid Cryogen Cooler for the Get Away Special Program,James Maguire,,Phase II,Applied Engineering Technologies Ltd,476568,,GSFC
Optical Velocimeter for External and Internal Flows in Hypersonic and Supersonic Flight,James Hsia,,Phase II,Candela Laser Corp,479899,,LaRC
Turbomachinery Temperature Measurements Using an Oxygen-Laser-Induced-Fluorescence Flowfield Diagnostic,Charles Kolb,,Phase II,Aerodyne Research Inc.,443887,,GRC
Quadrupole Traps for Optical Characterization of Aerosols,George Caledonia,,Phase II,Physical Sciences Inc.,491600,,LaRC
System for Tracking and Predicting the Motion of Aircraft Trailing Vortices,C. Samuel Ventres,,Phase II,Technology Integration Inc,495300,,LaRC
Real-Time Monitoring and Analysis of Thermal Spray Processes Using Machine Vision,Jon Bolstad,,Phase II,Automatix Inc,498714,,MSFC
Adherent Oxidation-Resistant Coating for Polymer Matrix Composites,Richard Webb,,Phase II,R.D. Webb Co,499905,,GRC
In-Situ Sensors for Plant Growth Experiments,Edward Marram,,Phase II,Geo-Centers Inc,494900,,KSC
Autonomous Reconfigurable Global Positioning System/Dual Cone Scanner Navigation and Pointing Control System,Triveni Upadhyay,,Phase II,Mayflower Communications Co Inc,497289,,MSFC
Nonstandard Functional Limb Trajectories,Richard Eckhouse,,Phase II,MOCO Inc,479560,,JSC
Distributed Autonomous Coordination Architecture for Functionally Redundant Intelligent Systems,David Innis,,Phase II,Symbiotics Inc,499999,,MSFC
Rechargeable Sealed Zinc-Oxygen Cells,A.C. Makrides,,Phase II,EIC Laboratories Inc.,491650,,JSC
Plug-Compatible Architecture for Integrating Heterogeneous Distributed Software Development Tools,David Innis,,Phase I,Symbiotics Inc,50000,,GSFC
Distributed Autonomous Coordination Architecture for Functionally Redundant Intelligent Systems,David Innis,,Phase I,Symbiotics Inc,49916,,MSFC
Nondestructive Analysis of Graphite-Reinforced Materials,Gerald Entine,,Phase I,Radiation Monitoring Devices Inc.,49850,,LaRC
High-Growth-Rate Atomic-Layer-Epitaxy Reactor for III-V Materials,Robert Evans,,Phase I,Spire Corporation,49460,,JPL
Monolithic Integrated Heterodyne-Receiver Chip,Robert Evans,,Phase I,Spire Corporation,49352,,JPL
Adherent Oxidation-Resistant Coating for Polymer Matrix Composites,Richard Webb,,Phase I,R.D. Webb Co,49640,,GRC
In-Situ Medsurement of Hydrocarbon Contamination in Precision Aqueous Cleaning,Craig Davis,,Phase I,Axiomatics Corp,49963,,KSC
High-Precision Spectrometer Movement,David Eisenhaure,,Phase I,Satcon Technology Corp,48106,,GSFC
Spatial Infrared Spectral Sensor for Micro-Gravity Combustion Experiments,Dexter Wang,,Phase II,SSG Inc,500000,,GRC
